Date,Cyano,Green.Algae,Diatoms,Total.Conc,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
23/07/2019,0.4,0,1.72,2.12,25,Absent,Current,4,5.1,Initial
23/07/2019,0.4,0,2.09,2.49,25,Absent,Current,4,5.2,Initial
23/07/2019,0.19,0.59,0.48,1.26,26,Absent,Current,4,6.1,Initial
23/07/2019,0.58,0.1,2.19,2.87,26,Absent,Current,4,6.2,Initial
23/07/2019,0.29,0,1.79,2.08,27,Present,Current,3,5.1,Initial
23/07/2019,0.33,0,1.95,2.28,27,Present,Current,3,5.2,Initial
23/07/2019,0.26,0.17,1.93,2.36,28,Present,Current,3,6.1,Initial
23/07/2019,0.22,0.1,1.39,1.71,28,Present,Current,3,6.2,Initial
23/07/2019,0.57,0,3.72,4.29,29,Absent,Current,4,7.1,Initial
23/07/2019,0.42,0,2.06,2.48,29,Absent,Current,4,7.2,Initial
23/07/2019,0.3,0.23,1.71,2.24,30,Absent,Current,4,8.1,Initial
23/07/2019,0.45,0.43,1.57,2.45,30,Absent,Current,4,8.2,Initial
23/07/2019,0.47,0.12,2,2.59,31,Present,Current,3,7.1,Initial
23/07/2019,0.44,0.05,2.19,2.68,31,Present,Current,3,7.2,Initial
23/07/2019,0.99,0,3.96,4.95,32,Present,Current,3,8.1,Initial
23/07/2019,0.47,0,2.73,3.2,32,Present,Current,3,8.2,Initial
23/07/2019,0.31,0,1.68,1.99,41,Absent,Ambient,6,5.1,Ambient
23/07/2019,0.44,0,2.05,2.49,41,Absent,Ambient,6,5.2,Ambient
23/07/2019,0.3,0,1.95,2.25,42,Absent,Ambient,6,6.1,Ambient
23/07/2019,0.57,0,2.6,3.17,42,Absent,Ambient,6,6.2,Ambient
23/07/2019,0.32,0,2.33,2.65,43,Present,Ambient,5,5.1,Ambient
23/07/2019,0.39,0,2.63,3.02,43,Present,Ambient,5,5.2,Ambient
23/07/2019,0.36,0,2.5,2.86,44,Present,Ambient,5,6.1,Ambient
23/07/2019,0.19,0.09,1.09,1.37,44,Present,Ambient,5,6.2,Ambient
23/07/2019,0.3,0,2.24,2.54,45,Absent,Ambient,6,7.1,Ambient
23/07/2019,0.47,0,2.35,2.82,45,Absent,Ambient,6,7.2,Ambient
23/07/2019,0.39,0,1.9,2.29,46,Absent,Ambient,6,8.1,Ambient
23/07/2019,0.27,0.3,1.74,2.31,46,Absent,Ambient,6,8.2,Ambient
23/07/2019,0.47,0,2.62,3.09,47,Present,Ambient,5,7.1,Ambient
23/07/2019,0.4,0,2.57,2.97,47,Present,Ambient,5,7.2,Ambient
23/07/2019,0.38,0,1.94,2.32,48,Present,Ambient,5,8.1,Ambient
23/07/2019,0.45,0,2.25,2.7,48,Present,Ambient,5,8.2,Ambient
24/07/2019,0.25,0,1.66,1.91,1,Absent,Future,2,1,Initial
24/07/2019,0.23,0.17,0.84,1.24,2,Absent,Future,2,2,Initial
24/07/2019,0.36,0,2.39,2.75,3,Present,Future,1,1,Initial
24/07/2019,0.4,0,2.68,3.08,4,Present,Future,1,2,Initial
24/07/2019,0.31,0.03,1.12,1.46,5,Absent,Future,2,3,Initial
24/07/2019,0.45,0,1.96,2.41,6,Absent,Future,2,4,Initial
24/07/2019,0.55,0,2.88,3.43,7,Present,Future,1,3,Initial
24/07/2019,0.31,0,0.79,1.1,8,Present,Future,1,4,Initial
24/07/2019,0.49,0,2.09,2.58,9,Absent,Future,2,5,Initial
24/07/2019,0.44,0,2.42,2.86,10,Absent,Future,2,6,Initial
24/07/2019,0.96,0,3.34,4.3,11,Present,Future,1,5,Initial
24/07/2019,0.54,0,2.6,3.14,12,Present,Future,1,6,Initial
24/07/2019,0.9,0,3.87,4.77,13,Absent,Future,2,7,Initial
24/07/2019,0.53,0,2.66,3.19,14,Absent,Future,2,8,Initial
24/07/2019,0.71,0,3.99,4.7,15,Present,Future,1,7,Initial
24/07/2019,0.47,0,2.61,3.08,16,Present,Future,1,8,Initial
24/07/2019,0.28,0.02,1.02,1.32,17,Absent,Current,4,1,Initial
24/07/2019,0.73,0,2.39,3.12,18,Absent,Current,4,2,Initial
24/07/2019,0.39,0,2.65,3.04,19,Present,Current,3,1,Initial
24/07/2019,0.33,0,1.43,1.76,20,Present,Current,3,2,Initial
24/07/2019,0.36,0,2.45,2.81,21,Absent,Current,4,3,Initial
24/07/2019,0.34,0,2.16,2.5,22,Absent,Current,4,4,Initial
24/07/2019,0.56,0,2.51,3.07,23,Present,Current,3,3,Initial
24/07/2019,0.35,0,2.32,2.67,24,Present,Current,3,4,Initial
24/07/2019,0.46,0,3.24,3.7,25,Absent,Current,4,5,Initial
24/07/2019,0.24,0.12,1.1,1.46,26,Absent,Current,4,6,Initial
24/07/2019,0.66,0,4.12,4.78,27,Present,Current,3,5,Initial
24/07/2019,0.33,0,1.59,1.92,28,Present,Current,3,6,Initial
24/07/2019,0.45,0,2.34,2.79,29,Absent,Current,4,7,Initial
24/07/2019,0.36,0,1.87,2.23,30,Absent,Current,4,8,Initial
24/07/2019,0.43,0,2.21,2.64,31,Present,Current,3,7,Initial
24/07/2019,0.44,0,2.74,3.18,32,Present,Current,3,8,Initial
24/07/2019,0.38,0,3.36,3.74,33,Absent,Ambient,6,1,Ambient
24/07/2019,0.41,0,2.68,3.09,34,Absent,Ambient,6,2,Ambient
24/07/2019,0.66,0,3.09,3.75,35,Present,Ambient,5,1,Ambient
24/07/2019,0.46,0,3.62,4.08,36,Present,Ambient,5,2,Ambient
24/07/2019,0.36,0,1.86,2.22,37,Absent,Ambient,6,3,Ambient
24/07/2019,0.31,0,1.93,2.24,38,Absent,Ambient,6,4,Ambient
24/07/2019,0.31,0,1.84,2.15,39,Present,Ambient,5,3,Ambient
24/07/2019,0.37,0,2.16,2.53,40,Present,Ambient,5,4,Ambient
24/07/2019,0.32,0,1.43,1.75,41,Absent,Ambient,6,5,Ambient
24/07/2019,0.5,0,2.68,3.18,42,Absent,Ambient,6,6,Ambient
24/07/2019,0.3,0,2.15,2.45,43,Present,Ambient,5,5,Ambient
24/07/2019,0.36,0,2.07,2.43,44,Present,Ambient,5,6,Ambient
24/07/2019,0.34,0,1.87,2.21,45,Absent,Ambient,6,7,Ambient
24/07/2019,0.55,0,2.15,2.7,46,Absent,Ambient,6,8,Ambient
24/07/2019,0.37,0,2.14,2.51,47,Present,Ambient,5,7,Ambient
24/07/2019,0.44,0,1.96,2.4,48,Present,Ambient,5,8,Ambient
24/07/2019,0.55,0,2.29,2.84,9,Absent,Future,2,5.1,Initial
24/07/2019,0.59,0,2.08,2.67,9,Absent,Future,2,5.2,Initial
24/07/2019,0.45,0,1.78,2.23,10,Absent,Future,2,6.1,Initial
24/07/2019,0.63,0,2.34,2.97,10,Absent,Future,2,6.2,Initial
24/07/2019,0.44,0,2.28,2.72,11,Present,Future,1,5.1,Initial
24/07/2019,0.37,0,2.44,2.81,11,Present,Future,1,5.2,Initial
24/07/2019,0.68,0,2.65,3.33,12,Present,Future,1,6.1,Initial
24/07/2019,0.7,0,3.23,3.93,12,Present,Future,1,6.2,Initial
24/07/2019,0.52,0,2.62,3.14,13,Absent,Future,2,7.1,Initial
24/07/2019,0.52,0,2.33,2.85,13,Absent,Future,2,7.2,Initial
24/07/2019,0.48,0,2.24,2.72,14,Absent,Future,2,8.1,Initial
24/07/2019,0.3,0,1.59,1.89,14,Absent,Future,2,8.2,Initial
24/07/2019,0.55,0,2.74,3.29,15,Present,Future,1,7.1,Initial
24/07/2019,0.23,0,1.29,1.52,15,Present,Future,1,7.2,Initial
24/07/2019,0.36,0,1.98,2.34,16,Present,Future,1,8.1,Initial
24/07/2019,0.48,0,2.27,2.75,16,Present,Future,1,8.2,Initial
24/07/2019,0.33,0,2.93,3.26,27,Absent,Current,4,5.1,Initial
24/07/2019,0.3,0.09,1.62,2.01,27,Absent,Current,4,5.2,Initial
24/07/2019,0.32,0.23,1.83,2.38,28,Absent,Current,4,6.1,Initial
24/07/2019,0.26,0.14,1.58,1.98,28,Absent,Current,4,6.2,Initial
24/07/2019,0.32,0,1.83,2.15,25,Present,Current,3,5.1,Initial
24/07/2019,0.54,0,3.04,3.58,25,Present,Current,3,5.2,Initial
24/07/2019,0.22,0.43,0.63,1.28,26,Present,Current,3,6.1,Initial
24/07/2019,0.37,0.48,1.35,2.2,26,Present,Current,3,6.2,Initial
24/07/2019,0.59,0,3.45,4.04,29,Absent,Current,4,7.1,Initial
24/07/2019,0.26,0,2.27,2.53,29,Absent,Current,4,7.2,Initial
24/07/2019,0.33,0,1.84,2.17,30,Absent,Current,4,8.1,Initial
24/07/2019,0.59,0,1.92,2.51,30,Absent,Current,4,8.2,Initial
24/07/2019,0.47,0.64,1.94,3.05,31,Present,Current,3,7.1,Initial
24/07/2019,0.65,0,2.65,3.3,31,Present,Current,3,7.2,Initial
24/07/2019,0.93,0,4.48,5.41,32,Present,Current,3,8.1,Initial
24/07/2019,0.51,0,2.65,3.16,32,Present,Current,3,8.2,Initial
24/07/2019,0.3,0,1.27,1.57,41,Absent,Ambient,6,5.1,Ambient
24/07/2019,0.37,0,2.07,2.44,41,Absent,Ambient,6,5.2,Ambient
24/07/2019,0.26,0,1.58,1.84,42,Absent,Ambient,6,6.1,Ambient
24/07/2019,0.5,0,1.88,2.38,42,Absent,Ambient,6,6.2,Ambient
24/07/2019,0.39,0,2.29,2.68,43,Present,Ambient,5,5.1,Ambient
24/07/2019,0.59,0,2.46,3.05,43,Present,Ambient,5,5.2,Ambient
24/07/2019,0.36,0,2.14,2.5,44,Present,Ambient,5,6.1,Ambient
24/07/2019,0.21,0,1.18,1.39,44,Present,Ambient,5,6.2,Ambient
24/07/2019,0.28,0,1.82,2.1,45,Absent,Ambient,6,7.1,Ambient
24/07/2019,0.51,0,2.26,2.77,45,Absent,Ambient,6,7.2,Ambient
24/07/2019,0.34,0.09,1.39,1.82,46,Absent,Ambient,6,8.1,Ambient
24/07/2019,0.3,0.15,1.66,2.11,46,Absent,Ambient,6,8.2,Ambient
24/07/2019,0.41,0,2.31,2.72,47,Present,Ambient,5,7.1,Ambient
24/07/2019,0.4,0.05,2.06,2.51,47,Present,Ambient,5,7.2,Ambient
24/07/2019,0.3,0.07,1.26,1.63,48,Present,Ambient,5,8.1,Ambient
24/07/2019,0.51,0,2.05,2.56,48,Present,Ambient,5,8.2,Ambient
25/07/2019,0.29,0,1.53,1.82,1,Absent,Future,2,1,Initial
25/07/2019,0.29,0.18,1.1,1.57,2,Absent,Future,2,2,Initial
25/07/2019,0.37,0,2.1,2.47,3,Present,Future,1,1,Initial
25/07/2019,0.29,0,1.66,1.95,4,Present,Future,1,2,Initial
25/07/2019,0.26,0.14,0.94,1.34,5,Absent,Future,2,3,Initial
25/07/2019,0.45,0,1.35,1.8,6,Absent,Future,2,4,Initial
25/07/2019,0.48,0,1.74,2.22,7,Present,Future,1,3,Initial
25/07/2019,0.24,0.16,0.53,0.93,8,Present,Future,1,4,Initial
25/07/2019,0.37,0,1.29,1.66,9,Absent,Future,2,5,Initial
25/07/2019,0.39,0,1.43,1.82,10,Absent,Future,2,6,Initial
25/07/2019,0.56,0,1.55,2.11,11,Present,Future,1,5,Initial
25/07/2019,0.45,0,2.18,2.63,12,Present,Future,1,6,Initial
25/07/2019,0.59,0,2.59,3.18,13,Absent,Future,2,7,Initial
25/07/2019,0.43,0,1.48,1.91,14,Absent,Future,2,8,Initial
25/07/2019,0.62,0,1.8,2.42,15,Present,Future,1,7,Initial
25/07/2019,0.36,0,2.37,2.73,16,Present,Future,1,8,Initial
25/07/2019,0.41,0,1.07,1.48,17,Absent,Current,4,1,Initial
25/07/2019,0.59,0,1.88,2.47,18,Absent,Current,4,2,Initial
25/07/2019,0.41,0,1.74,2.15,19,Present,Current,3,1,Initial
25/07/2019,0.28,0,1.28,1.56,20,Present,Current,3,2,Initial
25/07/2019,0.55,0,3.41,3.96,21,Absent,Current,4,3,Initial
25/07/2019,0.44,0,2.94,3.38,22,Absent,Current,4,4,Initial
25/07/2019,0.51,0,2.32,2.83,23,Present,Current,3,3,Initial
25/07/2019,0.39,0,2.28,2.67,24,Present,Current,3,4,Initial
25/07/2019,0.33,0,2.54,2.87,25,Absent,Current,4,5,Initial
25/07/2019,0.24,0.16,0.83,1.23,26,Absent,Current,4,6,Initial
25/07/2019,0.49,0,1.99,2.48,27,Present,Current,3,5,Initial
25/07/2019,0.25,0,1.33,1.58,28,Present,Current,3,6,Initial
25/07/2019,0.49,0,3.3,3.79,29,Absent,Current,4,7,Initial
25/07/2019,0.41,0,2,2.41,30,Absent,Current,4,8,Initial
25/07/2019,0.31,0,2,2.31,31,Present,Current,3,7,Initial
25/07/2019,0.4,0,1.9,2.3,32,Present,Current,3,8,Initial
25/07/2019,0.49,0,2.43,2.92,33,Absent,Ambient,6,1,Ambient
25/07/2019,0.37,0,2.42,2.79,34,Absent,Ambient,6,2,Ambient
25/07/2019,0.39,0,1.64,2.03,35,Present,Ambient,5,1,Ambient
25/07/2019,0.39,0,1.54,1.93,36,Present,Ambient,5,2,Ambient
25/07/2019,0.35,0,1.37,1.72,37,Absent,Ambient,6,3,Ambient
25/07/2019,0.25,0,1.03,1.28,38,Absent,Ambient,6,4,Ambient
25/07/2019,0.31,0,1.1,1.41,39,Present,Ambient,5,3,Ambient
25/07/2019,0.27,0,1.03,1.3,40,Present,Ambient,5,4,Ambient
25/07/2019,0.27,0,1.33,1.6,41,Absent,Ambient,6,5,Ambient
25/07/2019,0.43,0,1.68,2.11,42,Absent,Ambient,6,6,Ambient
25/07/2019,0.38,0,1.29,1.67,43,Present,Ambient,5,5,Ambient
25/07/2019,0.47,0,1.95,2.42,44,Present,Ambient,5,6,Ambient
25/07/2019,0.33,0,1.67,2,45,Absent,Ambient,6,7,Ambient
25/07/2019,0.46,0,1.9,2.36,46,Absent,Ambient,6,8,Ambient
25/07/2019,0.49,0,3.91,4.4,47,Present,Ambient,5,7,Ambient
25/07/2019,0.4,0,1.39,1.79,48,Present,Ambient,5,8,Ambient
25/07/2019,0.28,0,2.08,2.36,9,Absent,Future,2,5.1,Initial
25/07/2019,0.49,0,1.42,1.91,9,Absent,Future,2,5.2,Initial
25/07/2019,0.34,0,1,1.34,10,Absent,Future,2,6.1,Initial
25/07/2019,0.5,0,1.57,2.07,10,Absent,Future,2,6.2,Initial
25/07/2019,0.32,0.03,1.25,1.6,11,Present,Future,1,5.1,Initial
25/07/2019,0.28,0,1.16,1.44,11,Present,Future,1,5.2,Initial
25/07/2019,0.54,0,1.66,2.2,12,Present,Future,1,6.1,Initial
25/07/2019,0.51,0,2.26,2.77,12,Present,Future,1,6.2,Initial
25/07/2019,0.38,0,1.73,2.11,13,Absent,Future,2,7.1,Initial
25/07/2019,0.5,0,1.95,2.45,13,Absent,Future,2,7.2,Initial
25/07/2019,0.32,0,0.96,1.28,14,Absent,Future,2,8.1,Initial
25/07/2019,0.22,0,0.81,1.03,14,Absent,Future,2,8.2,Initial
25/07/2019,0.43,0,1.43,1.86,15,Present,Future,1,7.1,Initial
25/07/2019,0.18,0.14,0.55,0.87,15,Present,Future,1,7.2,Initial
25/07/2019,0.32,0,1.25,1.57,16,Present,Future,1,8.1,Initial
25/07/2019,0.34,0,1.06,1.4,16,Present,Future,1,8.2,Initial
25/07/2019,0.37,0,2.04,2.41,27,Absent,Current,4,5.1,Initial
25/07/2019,0.45,0,1.66,2.11,27,Absent,Current,4,5.2,Initial
25/07/2019,0.26,0.18,0.63,1.07,28,Absent,Current,4,6.1,Initial
25/07/2019,0.2,0.13,0.44,0.77,28,Absent,Current,4,6.2,Initial
25/07/2019,0.3,0,1.46,1.76,25,Present,Current,3,5.1,Initial
25/07/2019,0.32,0,1.4,1.72,25,Present,Current,3,5.2,Initial
25/07/2019,0.27,0.25,0.76,1.28,26,Present,Current,3,6.1,Initial
25/07/2019,0.21,0,0.86,1.07,26,Present,Current,3,6.2,Initial
25/07/2019,0.36,0,1.93,2.29,29,Absent,Current,4,7.1,Initial
25/07/2019,0.38,0,1.45,1.83,29,Absent,Current,4,7.2,Initial
25/07/2019,0.29,0,0.97,1.26,30,Absent,Current,4,8.1,Initial
25/07/2019,0.49,0,1.14,1.63,30,Absent,Current,4,8.2,Initial
25/07/2019,0.31,0.61,0.8,1.72,31,Present,Current,3,7.1,Initial
25/07/2019,0.4,0,1.25,1.65,31,Present,Current,3,7.2,Initial
25/07/2019,0.66,0,1.48,2.14,32,Present,Current,3,8.1,Initial
25/07/2019,0.55,0,1.55,2.1,32,Present,Current,3,8.2,Initial
25/07/2019,0.26,0.1,0.91,1.27,41,Absent,Ambient,6,5.1,Ambient
25/07/2019,0.34,0,1.1,1.44,41,Absent,Ambient,6,5.2,Ambient
25/07/2019,0.28,0,1.17,1.45,42,Absent,Ambient,6,6.1,Ambient
25/07/2019,0.37,0,1.16,1.53,42,Absent,Ambient,6,6.2,Ambient
25/07/2019,0.35,0,1.77,2.12,43,Present,Ambient,5,5.1,Ambient
25/07/2019,0.54,0,1.56,2.1,43,Present,Ambient,5,5.2,Ambient
25/07/2019,0.46,0,1.49,1.95,44,Present,Ambient,5,6.1,Ambient
25/07/2019,0.31,0,1.01,1.32,44,Present,Ambient,5,6.2,Ambient
25/07/2019,0.47,0,1.78,2.25,45,Absent,Ambient,6,7.1,Ambient
25/07/2019,0.36,0,1.6,1.96,45,Absent,Ambient,6,7.2,Ambient
25/07/2019,0.33,0,1.23,1.56,46,Absent,Ambient,6,8.1,Ambient
25/07/2019,0.29,0.11,1.13,1.53,46,Absent,Ambient,6,8.2,Ambient
25/07/2019,0.45,0,1.92,2.37,47,Present,Ambient,5,7.1,Ambient
25/07/2019,0.4,0.17,1.6,2.17,47,Present,Ambient,5,7.2,Ambient
25/07/2019,0.34,0,1.15,1.49,48,Present,Ambient,5,8.1,Ambient
25/07/2019,0.45,0,1.71,2.16,48,Present,Ambient,5,8.2,Ambient
26/07/2019,0.44,0,2.47,2.91,1,Absent,Future,2,1,Initial
26/07/2019,0.42,0,2.18,2.6,2,Absent,Future,2,2,Initial
26/07/2019,0.56,0,4.08,4.64,3,Present,Future,1,1,Initial
26/07/2019,0.46,0,2.55,3.01,4,Present,Future,1,2,Initial
26/07/2019,0.29,0.08,1.35,1.72,5,Absent,Future,2,3,Initial
26/07/2019,0.51,0,2.67,3.18,6,Absent,Future,2,4,Initial
26/07/2019,0.54,0,2.56,3.1,7,Present,Future,1,3,Initial
26/07/2019,0.27,0.08,0.59,0.94,8,Present,Future,1,4,Initial
26/07/2019,0.6,0,2.25,2.85,9,Absent,Future,2,5,Initial
26/07/2019,0.47,0,2.84,3.31,10,Absent,Future,2,6,Initial
26/07/2019,0.99,0,2.74,3.73,11,Present,Future,1,5,Initial
26/07/2019,0.87,0,3.79,4.66,12,Present,Future,1,6,Initial
26/07/2019,0.74,0,3.57,4.31,13,Absent,Future,2,7,Initial
26/07/2019,0.51,0,2.85,3.36,14,Absent,Future,2,8,Initial
26/07/2019,1.17,0,4.06,5.23,15,Present,Future,1,7,Initial
26/07/2019,0.5,0,2.19,2.69,16,Present,Future,1,8,Initial
26/07/2019,0.45,0,2.2,2.65,17,Absent,Current,4,1,Initial
26/07/2019,0.89,0,4.39,5.28,18,Absent,Current,4,2,Initial
26/07/2019,0.53,0,2.93,3.46,19,Present,Current,3,1,Initial
26/07/2019,0.5,0,2.62,3.12,20,Present,Current,3,2,Initial
26/07/2019,0.45,0,4.14,4.59,21,Absent,Current,4,3,Initial
26/07/2019,0.5,0,3.23,3.73,22,Absent,Current,4,4,Initial
26/07/2019,0.6,0,3.35,3.95,23,Present,Current,3,3,Initial
26/07/2019,0.63,0,2.49,3.12,24,Present,Current,3,4,Initial
26/07/2019,0.53,0,2.94,3.47,25,Absent,Current,4,5,Initial
26/07/2019,0.17,0.14,0.62,0.93,26,Absent,Current,4,6,Initial
26/07/2019,0.43,0,2.43,2.86,27,Present,Current,3,5,Initial
26/07/2019,0.23,0,2.3,2.53,28,Present,Current,3,6,Initial
26/07/2019,0.57,0,4.24,4.81,29,Absent,Current,4,7,Initial
26/07/2019,0.69,0,4.03,4.72,30,Absent,Current,4,8,Initial
26/07/2019,0.43,0,2.68,3.11,31,Present,Current,3,7,Initial
26/07/2019,0.46,0,2.93,3.39,32,Present,Current,3,8,Initial
26/07/2019,0.5,0,2.5,3,33,Absent,Ambient,6,1,Ambient
26/07/2019,0.67,0,3.31,3.98,34,Absent,Ambient,6,2,Ambient
26/07/2019,0.94,0,3.96,4.9,35,Present,Ambient,5,1,Ambient
26/07/2019,0.48,0,3.07,3.55,36,Present,Ambient,5,2,Ambient
26/07/2019,0.44,0,2.5,2.94,37,Absent,Ambient,6,3,Ambient
26/07/2019,0.44,0,2.6,3.04,38,Absent,Ambient,6,4,Ambient
26/07/2019,0.35,0,2.21,2.56,39,Present,Ambient,5,3,Ambient
26/07/2019,0.42,0,2.73,3.15,40,Present,Ambient,5,4,Ambient
26/07/2019,0.34,0,1.75,2.09,41,Absent,Ambient,6,5,Ambient
26/07/2019,0.46,0,2.12,2.58,42,Absent,Ambient,6,6,Ambient
26/07/2019,0.32,0,2.2,2.52,43,Present,Ambient,5,5,Ambient
26/07/2019,0.37,0,1.83,2.2,44,Present,Ambient,5,6,Ambient
26/07/2019,0.33,0,2.13,2.46,45,Absent,Ambient,6,7,Ambient
26/07/2019,0.44,0,2.64,3.08,46,Absent,Ambient,6,8,Ambient
26/07/2019,0.4,0,2.1,2.5,47,Present,Ambient,5,7,Ambient
26/07/2019,0.41,0.01,1.7,2.12,48,Present,Ambient,5,8,Ambient
26/07/2019,0.42,0,3.26,3.68,9,Absent,Future,2,5.1,Initial
26/07/2019,0.38,0,1.85,2.23,9,Absent,Future,2,5.2,Initial
26/07/2019,0.43,0,1.66,2.09,10,Absent,Future,2,6.1,Initial
26/07/2019,0.53,0,2.22,2.75,10,Absent,Future,2,6.2,Initial
26/07/2019,0.47,0,3.21,3.68,11,Present,Future,1,5.1,Initial
26/07/2019,0.41,0,1.97,2.38,11,Present,Future,1,5.2,Initial
26/07/2019,0.66,0,2.86,3.52,12,Present,Future,1,6.1,Initial
26/07/2019,0.78,0,3.06,3.84,12,Present,Future,1,6.2,Initial
26/07/2019,0.6,0,2.52,3.12,13,Absent,Future,2,7.1,Initial
26/07/2019,0.45,0,2.24,2.69,13,Absent,Future,2,7.2,Initial
26/07/2019,0.39,0,1.61,2,14,Absent,Future,2,8.1,Initial
26/07/2019,0.33,0,1.47,1.8,14,Absent,Future,2,8.2,Initial
26/07/2019,0.5,0,2.49,2.99,15,Present,Future,1,7.1,Initial
26/07/2019,0.21,0.16,1.26,1.63,15,Present,Future,1,7.2,Initial
26/07/2019,0.34,0,2.34,2.68,16,Present,Future,1,8.1,Initial
26/07/2019,0.42,0,1.82,2.24,16,Present,Future,1,8.2,Initial
26/07/2019,0.41,0,3.22,3.63,27,Absent,Current,4,5.1,Initial
26/07/2019,0.55,0,2.59,3.14,27,Absent,Current,4,5.2,Initial
26/07/2019,0.32,0.1,1.31,1.73,28,Absent,Current,4,6.1,Initial
26/07/2019,0.24,0.36,0.77,1.37,28,Absent,Current,4,6.2,Initial
26/07/2019,0.87,0,3.36,4.23,25,Present,Current,3,5.1,Initial
26/07/2019,0.33,0,2.19,2.52,25,Present,Current,3,5.2,Initial
26/07/2019,0.35,0.22,1.38,1.95,26,Present,Current,3,6.1,Initial
26/07/2019,0.37,0,1.95,2.32,26,Present,Current,3,6.2,Initial
26/07/2019,0.4,0,2.34,2.74,29,Absent,Current,4,7.1,Initial
26/07/2019,0.37,0,1.94,2.31,29,Absent,Current,4,7.2,Initial
26/07/2019,0.45,0,2.45,2.9,30,Absent,Current,4,8.1,Initial
26/07/2019,0.74,0,2.22,2.96,30,Absent,Current,4,8.2,Initial
26/07/2019,0.5,0.23,1.96,2.69,31,Present,Current,3,7.1,Initial
26/07/2019,0.62,0,2.9,3.52,31,Present,Current,3,7.2,Initial
26/07/2019,1.08,0,3.69,4.77,32,Present,Current,3,8.1,Initial
26/07/2019,0.85,0,3.54,4.39,32,Present,Current,3,8.2,Initial
26/07/2019,0.37,0.03,1.46,1.86,41,Absent,Ambient,6,5.1,Ambient
26/07/2019,0.41,0,2.09,2.5,41,Absent,Ambient,6,5.2,Ambient
26/07/2019,0.29,0,1.68,1.97,42,Absent,Ambient,6,6.1,Ambient
26/07/2019,0.5,0,2.1,2.6,42,Absent,Ambient,6,6.2,Ambient
26/07/2019,0.61,0,2.96,3.57,43,Present,Ambient,5,5.1,Ambient
26/07/2019,0.72,0,3.04,3.76,43,Present,Ambient,5,5.2,Ambient
26/07/2019,0.84,0,3.18,4.02,44,Present,Ambient,5,6.1,Ambient
26/07/2019,0.35,0,2,2.35,44,Present,Ambient,5,6.2,Ambient
26/07/2019,0.48,0,2.22,2.7,45,Absent,Ambient,6,7.1,Ambient
26/07/2019,0.54,0,1.95,2.49,45,Absent,Ambient,6,7.2,Ambient
26/07/2019,0.43,0,2.36,2.79,46,Absent,Ambient,6,8.1,Ambient
26/07/2019,0.39,0,2.05,2.44,46,Absent,Ambient,6,8.2,Ambient
26/07/2019,0.48,0,2.2,2.68,47,Present,Ambient,5,7.1,Ambient
26/07/2019,0.41,0,2.4,2.81,47,Present,Ambient,5,7.2,Ambient
26/07/2019,0.48,0,2.45,2.93,48,Present,Ambient,5,8.1,Ambient
26/07/2019,0.83,0,2.92,3.75,48,Present,Ambient,5,8.2,Ambient
27/07/2019,0.46,0,2.53,2.99,1,Absent,Future,2,1,Initial
27/07/2019,0.44,0,2.69,3.13,2,Absent,Future,2,2.1,Initial
27/07/2019,0.33,0,1.87,2.2,2,Absent,Future,2,2.2,Initial
27/07/2019,0.44,0,3.12,3.56,2,Absent,Future,2,2,Initial
27/07/2019,0.75,0,2.84,3.59,3,Present,Future,1,1.1,Initial
27/07/2019,0.32,0,1.86,2.18,3,Present,Future,1,1.2,Initial
27/07/2019,0.46,0,2.24,2.7,3,Present,Future,1,1,Initial
27/07/2019,0.5,0,2.24,2.74,4,Present,Future,1,2.1,Initial
27/07/2019,0.25,0.1,1.47,1.82,4,Present,Future,1,2.2,Initial
27/07/2019,0.5,0,1.94,2.44,4,Present,Future,1,2,Initial
27/07/2019,0.18,0.17,0.46,0.81,5,Absent,Future,2,3.1,Initial
27/07/2019,0.19,0.08,0.98,1.25,5,Absent,Future,2,3.2,Initial
27/07/2019,0.33,0.13,1.3,1.76,5,Absent,Future,2,3,Initial
27/07/2019,0.4,0,1.51,1.91,6,Absent,Future,2,4.1,Initial
27/07/2019,0.19,0,0.93,1.12,6,Absent,Future,2,4.2,Initial
27/07/2019,0.54,0,1.66,2.2,6,Absent,Future,2,4,Initial
27/07/2019,0.43,0,1.41,1.84,7,Present,Future,1,3.1,Initial
27/07/2019,0.41,0,1.7,2.11,7,Present,Future,1,3.2,Initial
27/07/2019,0.5,0,1.74,2.24,7,Present,Future,1,3,Initial
27/07/2019,0.3,0.27,0.67,1.24,8,Present,Future,1,4.1,Initial
27/07/2019,0.23,0.02,0.67,0.92,8,Present,Future,1,4.2,Initial
27/07/2019,0.36,0,1.45,1.81,8,Present,Future,1,4,Initial
27/07/2019,0.5,0,2.39,2.89,9,Absent,Future,2,5.1,Initial
27/07/2019,0.44,0,1.83,2.27,9,Absent,Future,2,5.2,Initial
27/07/2019,0.52,0,1.71,2.23,9,Absent,Future,2,5,Initial
27/07/2019,0.41,0,1.11,1.52,10,Absent,Future,2,6.1,Initial
27/07/2019,0.5,0,1.53,2.03,10,Absent,Future,2,6.2,Initial
27/07/2019,0.48,0,1.74,2.22,10,Absent,Future,2,6,Initial
27/07/2019,0.36,0,1.68,2.04,11,Present,Future,1,5.1,Initial
